name,x1,y1,x2,y2,classname
1838.jpg,270,119,324,169,1
1962.png,127,102,455,530,1
1962.png,149,294,439,509,1
5865.jpg,213,58,506,406,0
3846.png,401,181,518,250,1
4865.png,463,250,528,335,1
4865.png,208,126,258,194,1
4865.png,472,294,513,330,1
4865.png,212,155,249,190,1
3370.png,244,113,340,251,1
2952.png,170,13,285,177,0
4700.png,365,102,491,264,1
1899.jpeg,157,70,371,311,1
1899.jpeg,180,165,364,307,1
4695.png,665,123,750,236,1
3928.png,198,52,283,169,1
6300.jpg,88,225,253,413,0
6161.jpg,392,278,562,506,0
6161.jpg,705,116,995,430,0
3439.png,203,6,645,436,1
3439.png,251,172,581,428,1
5102.jpg,249,5,356,134,1
6236.jpg,261,327,339,423,0
1974.jpg,1050,51,1613,691,1
1974.jpg,264,263,776,830,1
1974.jpg,1154,275,1484,654,1
1974.jpg,309,502,643,813,1
4410.png,22,162,297,499,1
4410.png,288,183,487,455,1
3912.png,161,47,495,520,1
6245.jpg,693,56,855,264,0
4286.png,61,6,463,508,1
6307.jpg,22,22,635,821,0
6386.jpg,318,42,457,249,0
4868.png,523,177,640,315,1
4868.png,120,180,228,309,1
5159.jpg,1330,557,1663,902,1
5159.jpg,2607,753,2958,1187,1
6395.jpeg,269,43,646,498,1
6005.jpg,493,53,885,592,0
3622.png,386,79,489,203,1
4338.png,167,19,493,439,1
4338.png,196,233,453,435,1
6072.jpg,1140,41,1823,956,0
6333.jpg,478,32,593,186,0
6333.jpg,591,23,777,184,0
5116.jpg,303,95,489,317,1
5992.jpg,333,385,381,456,0
6099.jpg,567,38,732,210,0
6099.jpg,421,89,539,207,0
2833.png,211,5,578,490,1
1912.jpg,501,51,573,140,1
1912.jpg,508,80,545,127,1
1912.jpg,506,37,594,125,1
3799.png,416,55,550,254,1
5157.jpg,271,17,559,436,1
4357.png,202,123,246,184,1
4357.png,271,125,318,186,0
4357.png,143,162,169,202,0
4357.png,208,158,244,182,1
4357.png,100,143,116,159,0
4357.png,64,144,79,160,0
4357.png,89,168,114,194,0
4491.png,0,117,125,357,1
4491.png,112,160,254,397,1
4491.png,113,303,252,394,1
4491.png,1,240,121,353,1
4491.png,458,169,503,230,1
4491.png,408,109,503,238,1
3800.png,701,74,870,280,0
2158.png,137,26,556,567,1
5858.jpg,217,110,469,419,0
2418.png,225,5,481,312,1
6137.png,126,19,418,385,0
5881.jpg,187,73,410,344,0
2728.png,154,5,469,386,1
5632.jpg,292,2,405,145,0
5632.jpg,593,6,719,154,0
5632.jpg,898,6,1017,147,0
2313.png,321,6,491,210,0
2983.png,226,3,698,484,1
1843.jpg,251,135,730,667,1
1843.jpg,318,358,722,660,1
2968.png,323,1,522,227,0
6249.jpg,205,71,345,235,0
3376.png,26,223,83,301,1
3376.png,76,182,135,256,1
3376.png,191,194,254,270,1
3376.png,281,203,340,278,1
3376.png,363,198,420,284,1
3376.png,418,210,463,269,1
3376.png,31,263,83,294,1
3376.png,84,221,130,248,1
3376.png,203,228,250,265,1
3376.png,285,234,334,272,1
3376.png,371,245,419,281,1
3376.png,420,241,461,266,1
6110.jpg,631,95,777,256,0
4165.png,330,195,540,392,1
6332.jpg,266,49,582,409,0
2716.png,129,47,276,262,1
2716.png,141,157,267,259,1
4793.png,78,9,347,334,0
2860.png,374,81,440,160,1
2860.png,405,233,457,291,1
2860.png,377,114,429,153,1
2860.png,155,132,179,151,1
2860.png,409,267,450,288,1
2860.png,148,111,188,156,1
2860.png,9,98,57,156,1
5064.jpg,142,23,476,455,1
5064.jpg,764,136,985,445,1
5064.jpg,977,32,1363,591,1
5064.jpg,163,226,421,437,1
5064.jpg,762,289,949,449,1
5064.jpg,1017,298,1328,589,1
2557.png,87,34,538,447,1
2557.png,375,238,534,448,1
2233.png,309,101,449,253,1
6430.png,370,0,559,235,1
3440.png,88,32,485,539,1
6319.jpg,243,44,521,400,0
4692.png,170,50,542,546,1
4913.png,103,10,468,418,1
3974.png,655,14,957,459,1
3974.png,214,94,567,468,1
3974.png,732,311,929,456,1
2877.png,413,29,532,173,1
2227.png,364,111,498,279,1
5618.jpg,2645,116,3280,925,0
4934.png,422,25,503,123,1
2939.png,192,1,318,197,1
6031.jpg,165,42,250,154,0
6031.jpg,322,89,381,175,0
6031.jpg,507,130,589,214,0
6031.jpg,614,163,646,195,0
3675.png,140,6,304,174,1
3675.png,405,166,565,378,1
3176.png,331,253,391,321,1
3176.png,158,323,174,339,1
3176.png,441,330,448,340,1
3126.png,248,4,391,219,1
3126.png,592,37,831,328,1
3126.png,594,197,727,323,1
3126.png,262,122,364,217,1
4713.png,497,239,574,326,1
4713.png,499,281,553,323,1
6081.jpg,327,17,457,171,0
3385.png,163,26,480,458,1
4677.png,297,16,359,103,1
4677.png,506,11,577,85,1
4677.png,302,61,353,98,1
4677.png,512,45,560,79,1
3660.png,237,97,466,435,1
3660.png,6,112,205,363,1
3660.png,24,230,180,360,1
3660.png,237,254,428,432,1
3612.png,24,201,107,307,1
3612.png,97,230,170,331,1
3612.png,316,266,373,335,1
3612.png,173,270,218,336,1
3612.png,41,253,96,293,1
3612.png,97,276,154,330,1
3612.png,173,305,214,333,1
3612.png,315,297,358,328,1
3083.png,328,174,394,252,1
3083.png,339,219,366,250,1
4991.jpg,412,25,815,608,1
3947.png,91,3,508,568,1
5672.jpg,219,19,404,299,0
5672.jpg,77,122,226,344,0
5957.jpg,387,446,452,517,0
1983.jpg,435,82,642,323,1
1856.jpg,680,340,1664,1784,0
4113.png,409,59,564,287,1
1814.jpg,260,133,484,426,0
3997.png,96,28,403,353,1
6329.jpg,463,15,973,524,0
3064.png,97,116,196,241,1
3064.png,327,107,398,207,0
3064.png,509,230,592,356,1
3064.png,538,96,588,192,0
3064.png,115,179,179,236,1
3779.png,305,111,335,150,1
5659.jpg,710,240,926,572,0
5145.jpg,522,271,587,319,1
1971.jpg,263,33,391,181,1
5291.jpg,138,11,697,642,0
2296.png,373,15,546,199,1
2053.jpg,520,68,657,231,1
2053.jpg,304,37,471,210,1
2053.jpg,57,135,212,321,1
3486.png,173,0,540,402,1
1986.jpg,210,269,700,918,1
1986.jpg,820,30,1480,785,1
1986.jpg,868,303,1270,755,1
1986.jpg,262,503,685,897,1
2688.png,230,7,632,312,1
2688.png,321,104,572,301,1
3410.png,426,57,531,196,1
3410.png,432,120,523,194,1
4148.png,275,5,722,534,1
2448.png,106,113,131,149,1
2448.png,173,122,208,162,1
2448.png,337,118,371,154,1
2448.png,339,135,363,153,1
2448.png,247,155,271,168,1
2448.png,177,141,204,160,1
2448.png,108,134,129,149,1
2448.png,244,126,277,165,1
6283.jpg,259,65,422,247,0
6047.jpg,637,15,831,256,0
6165.jpg,470,204,741,551,0
5305.jpg,156,56,303,281,0
5305.jpg,471,98,585,231,0
4044.png,586,116,731,307,1
3350.png,259,78,369,206,1
3350.png,454,7,559,149,1
3350.png,624,5,740,142,1
3350.png,633,72,721,139,1
3350.png,92,161,128,211,1
3350.png,88,91,204,211,1
3350.png,777,98,811,214,1
5799.jpg,64,0,539,590,0
5019.jpg,100,109,239,292,1
5019.jpg,135,203,233,277,1
3553.png,180,69,370,336,1
2502.png,430,85,581,242,1
2502.png,434,158,495,238,1
4545.png,174,8,697,485,1
5920.jpeg,1507,188,2197,989,0
4212.png,348,4,744,528,1
4212.png,397,272,692,527,1
4212.png,315,2,739,529,1
5585.jpg,303,218,552,489,0
3579.png,207,143,272,228,1
3579.png,301,103,383,202,1
3579.png,420,309,495,400,1
5193.jpg,3460,33,4737,1798,1
5193.jpg,3487,926,4574,1806,1
2279.png,82,180,357,432,1
2279.png,205,303,346,436,1
2279.png,1,173,57,294,1
2279.png,0,9,77,301,1
3014.png,318,8,416,161,1
5065.jpg,1519,1148,2521,2666,1
5065.jpg,1521,1974,2384,2643,1
3120.png,135,285,163,319,1
3120.png,400,282,415,304,1
3120.png,402,296,412,303,1
3120.png,136,303,152,318,1
4358.png,374,44,510,215,1
4846.png,254,145,412,371,1
6237.jpg,330,96,492,315,0
6237.jpg,574,143,745,377,0
6237.jpg,924,418,1016,563,0
4444.png,269,142,369,274,1
6248.jpg,513,0,621,114,0
6248.jpg,186,102,261,195,0
1976.jpg,778,99,1338,793,1
2842.png,86,0,519,443,1
6175.jpg,149,107,191,168,0
6175.jpg,213,123,270,197,0
6175.jpg,315,130,368,197,0
6175.jpg,374,97,415,162,0
6175.jpg,397,164,458,240,0
6175.jpg,512,133,559,196,0
6175.jpg,610,162,653,226,0
6175.jpg,646,123,687,180,0
6175.jpg,669,165,725,226,0
6175.jpg,758,116,808,188,0
3071.png,159,48,403,322,1
3071.png,752,10,1016,319,0
3071.png,258,211,377,316,1
4365.png,234,1,359,146,1
4365.png,35,204,292,532,1
4365.png,1,122,110,299,1
4365.png,3,233,78,294,1
4365.png,118,125,183,167,1
4365.png,271,60,356,141,1
4365.png,96,374,288,529,1
3839.png,61,135,334,455,1
3878.png,78,64,397,503,1
3878.png,364,256,604,576,1
3878.png,103,257,376,499,1
3878.png,380,401,591,574,1
4859.png,298,48,388,164,1
4859.png,306,107,375,156,1
2173.png,212,50,413,324,1
4607.png,408,186,682,585,1
4995.jpg,186,70,291,232,1
4995.jpg,195,169,279,228,1
2500.png,373,13,484,157,1
3295.png,481,57,575,160,1
6137.jpg,560,166,610,227,0
3184.png,244,87,458,310,1
3184.png,119,88,213,199,1
3184.png,450,97,537,267,0
6421.png,271,23,436,290,1
3869.png,266,68,469,352,1
3869.png,166,265,269,320,1
3869.png,277,216,446,353,1
4424.png,352,38,526,228,1
4424.png,354,131,452,225,1
6275.jpg,156,91,245,211,0
4146.png,81,68,543,514,1
4146.png,249,220,539,511,1
2890.png,16,88,157,264,1
2890.png,58,181,155,262,1
3852.png,84,3,575,600,1
3852.png,86,238,568,600,1
5944.jpg,745,130,851,267,0
5944.jpg,1021,172,1153,304,0
2344.png,155,132,238,227,1
2344.png,528,44,614,173,1
2344.png,164,172,235,221,1
2344.png,534,119,603,170,1
2734.png,378,100,427,165,1
2734.png,317,215,350,262,0
2734.png,393,141,423,162,1
4907.png,178,112,535,582,1
6323.jpg,353,20,686,428,0
3952.png,212,4,584,508,1
3651.png,166,26,530,501,1
3651.png,231,286,527,495,1
3674.png,1,2,286,305,1
3674.png,25,84,272,303,1
3041.png,87,2,515,519,1
2769.png,276,6,363,111,1
2769.png,276,59,333,113,1
5408.jpg,329,43,518,275,0
1831.jpg,324,215,768,846,0
6346.jpg,590,1,763,185,0
4944.png,354,116,549,374,1
4944.png,361,262,510,366,1
5615.jpg,233,284,474,521,1
5615.jpg,106,47,532,547,1
3750.png,94,4,535,543,1
6280.jpg,210,162,531,569,0
2121.jpg,183,28,358,261,1
2121.jpg,695,54,777,170,0
2121.jpg,216,164,347,260,1
6234.jpg,611,5,1009,516,0
5604.jpg,240,21,303,113,0
4646.png,300,112,422,248,1
4646.png,374,186,418,242,1
3524.png,280,160,330,222,1
3524.png,116,209,128,219,1
3524.png,466,280,477,295,1
3524.png,184,188,228,240,1
3524.png,94,175,130,224,1
3524.png,462,243,508,294,1
3524.png,459,173,486,215,1
3524.png,30,181,51,215,1
3524.png,34,201,50,212,1
3524.png,470,196,486,208,1
4744.png,115,8,572,598,1
5122.jpg,41,27,346,445,0
6014.jpg,149,4,264,140,0
6014.jpg,405,77,618,317,0
6108.png,414,23,580,269,0
5953.jpg,272,135,358,234,0
6298.jpg,156,129,269,320,0
6298.jpg,390,127,540,283,0
5210.jpg,1578,1376,2153,1870,1
5210.jpg,1830,1544,2155,1802,1
2383.png,111,15,249,170,0
4655.png,3,14,128,349,1
4655.png,2,175,119,346,1
4655.png,240,252,288,297,0
4655.png,352,253,377,289,0
4655.png,433,255,463,294,0
2592.png,4,0,835,625,1
2592.png,295,179,795,616,1
2515.png,101,40,251,266,1
2515.png,412,29,464,229,1
2515.png,114,170,245,266,1
2515.png,424,125,465,225,1
6347.jpg,233,20,518,414,0
2451.png,255,78,346,193,1
2451.png,271,131,342,192,1
2134.jpg,1243,150,1593,465,1
2134.jpg,1256,317,1518,467,1
3532.png,22,3,453,491,1
6000.jpg,517,259,585,352,0
6000.jpg,557,368,614,447,0
6000.jpg,555,452,637,556,0
6000.jpg,666,453,743,560,0
6000.jpg,636,312,705,405,0
6000.jpg,697,329,731,398,0
6000.jpg,741,320,810,401,0
6000.jpg,802,306,857,386,0
6000.jpg,893,293,961,375,0
6000.jpg,434,309,493,385,0
6000.jpg,438,455,539,531,0
6000.jpg,349,545,422,642,0
6000.jpg,225,445,312,556,0
6000.jpg,76,434,191,544,0
6000.jpg,80,373,133,445,0
6000.jpg,116,329,199,419,0
6000.jpg,231,354,300,431,0
6000.jpg,343,317,399,406,0
6000.jpg,400,339,448,406,0
5398.jpg,517,302,619,430,0
3851.png,186,145,454,517,1
4666.png,54,418,86,459,0
4666.png,661,473,686,498,0
2152.jpg,150,40,328,290,1
2152.jpg,499,59,673,327,1
2152.jpg,158,164,325,287,1
2152.jpg,515,224,667,326,1
3987.png,127,19,191,89,1
3987.png,132,52,174,84,1
2180.png,325,171,391,252,1
2180.png,5,245,64,310,1
2180.png,5,271,57,307,1
2180.png,340,221,384,251,1
6205.jpg,185,30,546,493,0
5608.jpg,300,6,537,318,0
4036.png,112,6,451,354,1
5300.jpeg,1442,274,1613,478,1
4589.png,65,9,506,579,1
5911.jpg,368,65,507,225,0
5911.jpg,328,174,370,259,0
5911.jpg,2,169,47,259,0
2619.png,766,301,908,473,1
2619.png,102,5,542,369,1
2619.png,364,291,411,360,1
5221.jpeg,209,150,544,579,1
5221.jpeg,283,348,540,575,1
2365.png,430,38,535,201,1
2365.png,713,71,796,184,1
2365.png,436,123,524,196,1
2365.png,722,124,778,182,1
6101.jpg,115,230,327,465,0
6101.jpg,292,175,404,329,0
6101.jpg,1229,123,1490,401,0
4885.png,82,52,411,462,1
2406.png,192,445,280,546,1
2406.png,199,486,265,541,1
3919.png,172,4,587,588,1
5925.jpeg,1181,237,1692,831,0
2261.png,4,67,278,382,1
2261.png,463,82,622,299,1
2261.png,490,223,591,295,1
2261.png,53,293,164,362,1
5093.jpg,592,32,691,154,1
4140.png,94,43,282,321,1
2772.png,305,140,509,357,1
4571.png,88,8,498,612,1
4571.png,107,319,473,613,1
2049.jpg,839,611,1994,2139,1
1963.png,139,60,428,426,1
1963.png,157,230,404,409,1
5652.jpg,375,76,473,199,0
6367.jpg,215,311,654,847,0
5521.jpg,146,0,472,363,0
3837.png,222,129,518,522,1
3837.png,235,324,490,519,1
6227.jpg,253,4,485,310,0
6227.jpg,31,62,254,336,0
5067.jpg,62,74,439,529,1
5067.jpg,100,242,422,528,1
3209.png,306,22,675,541,1
5574.jpg,385,43,502,195,0
3435.png,85,0,390,466,1
3251.png,136,176,400,529,1
3251.png,169,334,383,520,1
6216.jpg,114,91,176,165,0
6216.jpg,367,158,418,225,0
6216.jpg,179,134,216,183,0
6216.jpg,418,104,467,169,0
6216.jpg,476,123,535,196,0
2712.png,170,7,580,545,1
6324.jpg,496,7,750,387,0
5556.jpg,991,287,1099,453,0
5556.jpg,1324,456,1458,613,0
3572.png,96,257,147,326,1
3572.png,250,275,296,338,1
3572.png,257,304,290,333,1
3572.png,111,289,143,325,1
3572.png,282,248,308,274,0
3572.png,356,268,379,289,0
3984.png,354,74,470,201,1
4773.png,379,83,539,265,1
3521.png,5,130,194,392,1
3521.png,39,250,186,387,1
2454.png,373,17,505,211,0
6141.jpg,157,294,356,514,0
6141.jpg,374,201,541,455,0
3363.png,406,10,648,249,1
4372.png,118,4,357,325,1
4372.png,144,167,347,321,1
4977.png,718,154,761,205,1
4977.png,401,162,469,242,1
4977.png,403,197,438,236,1
4977.png,718,174,742,204,1
4519.png,153,118,224,205,1
4519.png,189,169,223,201,1
4519.png,307,134,351,178,0
1977.jpg,470,113,884,572,0
2987.png,258,76,502,440,1
6214.jpg,66,517,394,903,0
6214.jpg,261,127,666,639,0
3341.png,54,87,297,397,1
5475.jpg,710,188,1086,625,1
2562.png,650,90,705,173,1
2562.png,358,84,424,181,1
2562.png,89,6,179,109,1
2562.png,358,126,423,180,1
2562.png,653,130,703,172,1
6120.jpg,208,48,352,208,0
5049.jpg,391,108,667,504,1
5049.jpg,416,277,640,484,1
4866.png,693,157,740,210,1
4866.png,647,148,689,194,1
4866.png,600,134,638,173,1
4866.png,551,116,583,156,1
4866.png,351,107,388,144,1
4866.png,269,98,314,148,1
4866.png,188,101,220,139,1
4866.png,141,96,182,149,1
4866.png,151,120,179,143,1
4866.png,193,118,218,137,1
4866.png,290,122,311,146,1
4866.png,353,124,380,144,1
4866.png,554,136,576,155,1
4866.png,601,149,629,171,1
4866.png,649,164,675,191,1
4866.png,695,178,717,205,1
4866.png,495,148,516,163,1
4866.png,433,131,454,145,1
4866.png,114,111,136,129,1
4866.png,30,131,59,152,1
4866.png,0,157,21,180,1
4866.png,1,132,21,178,1
4866.png,27,108,61,153,1
4866.png,106,92,137,134,1
4866.png,430,115,458,152,1
4866.png,496,136,518,163,1
1979.jpg,474,108,555,227,1
1979.jpg,466,157,547,228,1
3243.png,202,152,289,270,1
3243.png,669,110,723,229,1
3243.png,214,216,282,266,1
3243.png,677,172,722,228,1
2962.png,339,5,459,116,1
2962.png,369,59,442,120,1
2358.png,130,23,233,142,1
2358.png,151,76,228,133,1
4732.png,228,183,397,379,1
5997.jpg,308,17,745,688,0
3801.png,129,229,372,530,1
5086.jpg,79,64,268,319,1
5086.jpg,428,6,630,273,1
5086.jpg,439,129,604,269,1
5086.jpg,92,210,239,315,1
4189.png,312,31,589,399,1
4382.png,191,248,278,357,1
4382.png,195,295,273,353,1
5916.jpg,180,55,626,630,0
2076.jpg,480,144,636,350,1
2076.jpg,95,158,294,376,1
2076.jpg,367,50,503,220,1
2076.jpg,583,82,730,266,1
2076.jpg,631,165,722,255,1
4988.png,131,104,483,563,1
6190.jpg,421,43,625,299,0
4485.png,255,106,460,328,0
4485.png,653,3,848,249,0
3349.png,426,177,588,364,1
2649.png,316,15,568,371,1
3732.png,205,77,289,180,1
3732.png,40,87,118,195,1
3732.png,73,154,116,194,1
3732.png,224,151,270,172,1
3732.png,296,9,321,30,1
3732.png,428,11,456,37,1
3732.png,274,0,330,35,1
3732.png,418,2,471,48,1
4183.png,162,3,462,309,1
4183.png,196,159,408,311,1
5171.jpg,117,110,157,163,1
5171.jpg,197,100,243,163,1
5171.jpg,342,33,400,111,1
5171.jpg,466,42,523,120,1
5171.jpg,119,132,148,155,1
5171.jpg,198,137,237,161,1
5171.jpg,349,73,394,109,1
5171.jpg,475,79,519,116,1
3438.png,112,115,457,562,1
3555.png,136,45,498,512,1
3628.png,365,145,580,416,1
5966.jpg,0,260,84,355,0
4969.png,28,6,304,357,1
4717.png,184,154,389,431,1
2259.png,421,119,455,155,1
3511.png,314,88,505,326,1
3511.png,69,80,288,337,0
3511.png,321,196,482,318,1
3511.png,236,39,338,154,1
3511.png,472,196,529,313,1
3511.png,250,202,329,350,0
3511.png,583,67,945,575,0
4389.png,23,226,202,382,1
5419.jpg,157,163,628,825,1
4531.png,237,184,485,592,1
3164.png,193,26,322,171,1
4079.png,410,209,491,321,1
4079.png,19,11,194,200,1
4292.png,64,16,382,431,1
5917.jpg,297,130,547,420,0
2889.png,68,180,173,315,1
2889.png,351,132,430,242,1
2889.png,550,175,630,283,1
2889.png,74,250,156,311,1
2889.png,357,188,420,241,1
2889.png,550,233,604,281,1
4145.png,455,62,564,200,1
4145.png,476,142,548,193,1
4145.png,574,224,689,382,0
4145.png,137,135,158,166,1
4145.png,73,53,160,170,1
2642.png,191,13,429,328,1
2642.png,227,181,405,329,1
4420.png,429,6,715,374,1
2175.png,255,17,601,485,1
3776.png,157,32,535,494,1
3776.png,228,247,470,479,1
5378.jpg,427,88,599,300,0
4456.png,362,230,416,312,1
4456.png,315,231,354,284,1
4456.png,369,276,412,309,1
4299.png,277,86,365,204,1
4299.png,282,143,355,206,1
2918.png,84,6,677,534,1
2115.jpg,148,57,337,326,1
2115.jpg,474,122,672,403,1
3785.png,546,114,669,272,1
3785.png,225,113,335,275,1
4653.png,191,240,256,335,1
4653.png,144,158,177,211,0
4653.png,216,119,249,170,0
4653.png,194,290,252,332,1
4653.png,97,226,156,286,0
4653.png,263,145,306,196,0
4798.png,189,45,318,214,1
4798.png,192,116,311,205,1
6338.jpg,843,144,941,265,0
4940.png,268,0,416,157,1
3100.png,191,7,557,370,1
4605.png,414,28,548,221,1
4605.png,458,138,539,213,1
5524.jpg,156,95,334,345,0
4606.png,218,32,316,180,1
4606.png,85,38,172,172,1
4606.png,34,156,153,315,1
4606.png,296,120,449,324,1
4606.png,114,285,310,566,1
4606.png,40,233,151,311,1
4606.png,112,397,303,565,1
4606.png,333,185,446,324,1
4606.png,89,97,169,170,1
4606.png,222,117,309,175,1
2092.jpg,307,124,397,253,1
2092.jpg,527,75,594,157,1
2092.jpg,126,152,223,220,1
2092.jpg,343,68,423,154,1
2092.jpg,588,49,633,113,1
2092.jpg,429,39,507,128,0
4208.png,318,9,367,64,1
2439.png,327,21,477,204,1
2439.png,209,42,314,190,1
2439.png,3,47,202,304,1
2439.png,34,178,201,304,1
2439.png,215,120,315,189,1
2439.png,337,95,476,203,1
3823.png,597,177,647,235,1
3823.png,465,203,507,250,1
2007.jpg,373,58,430,129,1
2007.jpg,383,90,418,118,1
3032.png,163,47,414,401,1
3032.png,184,263,391,396,1
4552.png,269,8,486,280,1
5707.jpg,180,303,1482,2354,0
3702.png,52,16,363,408,0
1961.png,188,128,506,435,1
1961.png,223,250,487,434,1
5661.jpg,187,14,344,208,0
3299.png,303,169,504,411,1
3299.png,324,286,484,412,1
2283.png,174,51,465,470,1
5012.jpg,431,137,550,248,1
5012.jpg,3,166,95,260,1
4976.png,422,233,557,400,1
4976.png,259,52,389,186,1
4718.png,369,190,432,278,1
4718.png,212,190,281,256,0
3186.png,197,40,267,132,1
3186.png,216,81,265,130,1
5702.png,261,31,414,252,1
4880.png,135,10,341,299,0
2314.png,115,21,418,489,1
6166.jpg,145,8,751,589,0
2369.png,566,9,791,286,1
2894.png,13,7,922,661,1
2894.png,143,188,708,668,1
2477.png,169,64,477,540,1
3338.png,97,17,435,490,1
5587.jpg,425,182,649,444,0
2368.png,239,146,349,301,1
2059.jpg,150,149,447,487,1
2059.jpg,235,282,440,472,1
5149.jpg,226,0,1008,906,1
2096.jpg,392,101,592,413,1
2096.jpg,218,104,397,373,1
2096.jpg,693,39,868,270,0
2096.jpg,120,99,217,298,0
2096.jpg,231,241,386,368,1
2096.jpg,411,267,592,415,1
2767.png,256,20,543,342,1
4429.png,396,11,698,427,1
4429.png,8,32,356,453,1
1931.jpg,370,64,761,564,0
4724.png,225,1,548,399,1
2721.png,164,7,505,417,1
2721.png,181,206,448,416,1
2202.png,75,14,430,406,1
6069.jpg,278,3,668,514,0
6290.jpg,296,312,418,394,1
5032.jpg,904,43,1167,383,1
5032.jpg,1364,169,1619,512,1
5032.jpg,577,250,819,402,1
5032.jpg,923,231,1146,383,1
5032.jpg,1386,367,1593,512,1
4482.png,3,8,429,580,1
4482.png,26,258,352,571,1
5179.jpg,291,26,393,167,1
5179.jpg,516,174,650,325,1
5179.jpg,717,40,798,151,0
5179.jpg,506,61,575,147,0
5179.jpg,297,89,371,164,1
5179.jpg,564,233,646,320,1
5179.jpg,842,55,899,129,0
5179.jpg,921,58,970,108,0
5179.jpg,812,52,848,95,0
5179.jpg,423,57,447,84,1
5179.jpg,418,35,461,87,1
5761.jpg,317,232,430,379,0
6147.jpg,264,201,475,462,0
6147.jpg,961,6,1191,303,0
2422.png,816,271,887,358,1
2422.png,154,165,201,219,1
2422.png,227,207,281,260,1
2422.png,477,108,523,163,1
2422.png,156,186,197,217,1
2422.png,230,232,273,259,1
2422.png,483,136,522,163,1
2422.png,826,315,885,354,1
2422.png,36,161,68,203,1
2422.png,36,180,67,203,1
2422.png,297,99,338,148,1
2422.png,308,38,337,74,1
2422.png,349,20,381,60,1
2422.png,283,38,306,75,1
2422.png,255,35,287,73,1
2422.png,210,40,241,74,1
2422.png,133,69,174,116,1
2422.png,53,64,93,104,1
2422.png,152,26,184,62,1
2422.png,93,23,134,64,1
2422.png,28,9,57,39,1
2422.png,306,117,335,143,1
2422.png,313,52,336,70,1
2422.png,350,36,384,57,1
2422.png,282,54,304,73,1
2422.png,259,51,284,71,1
2422.png,208,52,238,70,1
2422.png,152,44,178,63,1
2422.png,99,41,125,63,1
2422.png,28,18,53,37,1
2422.png,59,79,93,103,1
2422.png,134,90,168,113,1
5041.jpeg,482,0,718,323,1
4248.png,209,81,415,332,1
4248.png,103,122,213,263,1
4248.png,126,191,215,263,1
4248.png,264,211,404,330,1
4392.png,233,21,569,414,1
4391.png,543,12,1029,570,1
4391.png,592,229,1027,555,1
6111.jpg,429,159,926,727,0
6170.jpg,419,35,845,589,0
5559.jpg,532,194,709,353,1
5559.jpg,510,27,726,359,1
4814.png,362,6,565,235,1
4814.png,589,0,768,161,0
4814.png,390,102,534,227,1
3140.png,592,47,667,140,1
3140.png,595,90,651,139,1
3235.png,289,129,398,272,1
3235.png,446,111,509,261,1
3235.png,296,199,380,265,1
3235.png,461,207,509,259,1
4190.png,103,52,397,378,1
4190.png,127,223,393,377,1
4505.png,8,9,278,399,1
4505.png,217,103,458,410,0
4565.png,136,147,230,276,1
4565.png,419,144,497,260,1
4565.png,501,164,602,290,1
4565.png,158,223,229,271,1
4565.png,422,205,485,252,1
4565.png,503,224,547,287,1
3502.png,319,127,396,233,1
4445.png,367,141,411,204,1
4445.png,60,183,114,247,0
4445.png,369,169,406,199,1
4445.png,73,153,112,194,0
2752.png,128,39,273,228,1
2752.png,147,145,273,228,1
2646.png,165,2,566,515,1
6414.png,63,0,586,665,1
2866.png,405,107,598,327,1
2866.png,458,232,590,306,1
3865.png,465,5,601,214,1
3865.png,168,380,204,439,0
5647.jpg,324,2,571,194,0
5095.jpg,269,123,369,246,1
